comment_text,toxic
""" wikipedia:featured list candidates/list of family guy cast members/archive1 hey. i noticed you promoted this fl. i'm all for being bold, and i don't entirely disagree with your decision, but i had intended to keep this open for more eyes. even though there were three supports, trm, matthewedwards and scorpion had several issues with the article (none supported, and note that trm said """"i'm finding it difficult to agree this is our 'finest work'""""), and even after several long reviews, i found many errors in the lead. now, i don't grudge you at all for this, nor will i revert your action, as i am confident that the list was close to fl quality at the time anyway. however, in the future, if you could consult with me first or stick to closing flcs that are without a shadow of a doubt ready to be promoted, that would be great. hope you don't mind my bluntness. cheers,   """,0
"pls someone stop jingiby, he is such a racist and vandalist, hey jingiby you hate turkic people because you are a racist slavic bulgarian... but you hate your turkic  ancestries... everybody hate you, racist pig!!85.107.110.87",1
"thank you! 
now at least i have a place to look up what i'm doing wrong...",0
yes exactly.  it's a wide ranging study but too generalised in its first incarnation.  i am categorising the research right now and its taking much longer than expected.,0
"and you're misinterpreting nearly everything i say. i never said he lied about what he did, only that i think he lied about his reasons for what he did. nevertheless, i acknowledged that you thought that the reasons he stated were his only reasons and included that, but you seem to refuse to acknowledge that there is any possibility that there's more than one valid interpretation and instead of working with me just revert every edit i make. sigh. look we're both too close to this. let's just back off and leave the article alone for a week (barring new episodes and vandalism). i'll try to get a third party to take a look (maybe fallacies?), and we'll revisit this after ep. 18. that okay with you?",0
rostislav yaroslavich i can't seem to find any copied content in this article. can you please point it out to me?  (talk),0
"baron
you have a real pov problem with this article.  if you see the sources you think should be added, you will see why they are either unreliable sources or sources with claims and accusations that have been proven false.  you and i are going to have a real fight if you try to make this into a lawyer-hating article.  you have no clue what kind of law i practice - in fact, i practice both plaintiff's and defense law.  before you open your mouth perhaps you should try to find out the facts.",0
"pictures were taken from the greek ministry of culture website, as explained already. they are open to the public domain.",0
not enough mention of the ps3 the ps3 had a profound impact on the blu-ray format. i think more information should be added regarding the ps3 and its role in blu-ray.,0
"come to an agreement in less than 3 days, let me (or any other admin) know and i'll unprotect the article.  if you",0
i want to get job at jfk depot                                                                                  can you help        call me at 16467739974         tina rivera,0
article rescue squadron invite>,0
don't mind freepsbane he is a troll.70.107.183.115,0
"nonsense
generally articles get afds, where as nonsense gets {{nonsense}} tags",0
btw: reverting things back without first having a related discussion is seen as unfriendly act.,0
"who removed my comment? you are an obvious sock, and i urge you to quit now before i report you",1
